ensg	obs_lof	exp_lof	shet	post_lower_95	post_upper_95	GENE	shet_BIN_raw	shet_BIN
ENSG00000136237	8	47.37	0.07929324	0.04330905	0.13227704	RAPGEF5	(0.0414,0.0822]	8
ENSG00000142149	3	29.461	0.07929346	0.03992005	0.13842004	HUNK	(0.0414,0.0822]	8
ENSG00000017797	8	32.117	0.07931678	0.03689305	0.14154204	RALBP1	(0.0414,0.0822]	8
ENSG00000123700	3	12.609	0.07938712	0.02959305	0.16529303	KCNJ2	(0.0414,0.0822]	8
ENSG00000105976	12	63.755	0.07943146	0.04626105	0.12811704	MET	(0.0414,0.0822]	8
ENSG00000149547	4	21.895	0.07954564	0.02953605	0.16645503	EI24	(0.0414,0.0822]	8
ENSG00000013275	5	21.345	0.07959897	0.03132005	0.16264303	PSMC4	(0.0414,0.0822]	8
ENSG00000092098	6	62.166	0.07968348	0.04753305	0.12402304	RNF31	(0.0414,0.0822]	8
ENSG00000175785	1	7.4179	0.07968616	0.00546005	0.24630003	PRIMA1	(0.0414,0.0822]	8
ENSG00000079308	18	73.555	0.07971077	0.04767105	0.12372004	TNS1	(0.0414,0.0822]	8
ENSG00000066032	10	44.836	0.07972721	0.04492005	0.12771204	CTNNA2	(0.0414,0.0822]	8
ENSG00000005108	14	101.75	0.07972997	0.05267004	0.11582904	THSD7A	(0.0414,0.0822]	8
ENSG00000113441	7	53.163	0.07974295	0.04403405	0.13168204	LNPEP	(0.0414,0.0822]	8
ENSG00000180354	1	5.4354	0.07975308	0.00661205	0.29769202	MTURN	(0.0414,0.0822]	8
ENSG00000006704	10	51.531	0.07975953	0.04656805	0.12668504	GTF2IRD1	(0.0414,0.0822]	8
ENSG00000100302	1	6.4389	0.07980079	0.01122205	0.22570903	RASD2	(0.0414,0.0822]	8
ENSG00000186106	2	10.55	0.07995813	0.02399905	0.18084703	ANKRD46	(0.0414,0.0822]	8
ENSG00000171621	2	10.6	0.07998884	0.02603805	0.17673803	SPSB1	(0.0414,0.0822]	8
ENSG00000162896	6	31.942	0.08000317	0.03051705	0.16382503	PIGR	(0.0414,0.0822]	8
ENSG00000120075	1	8.2043	0.08001027	0.00689005	0.23686903	HOXB5	(0.0414,0.0822]	8
ENSG00000197535	23	110.52	0.08010584	0.05540304	0.11215804	MYO5A	(0.0414,0.0822]	8
ENSG00000100605	1	19.576	0.0801147	0.02814005	0.16669103	ITPK1	(0.0414,0.0822]	8
ENSG00000108100	3	18.6	0.08015905	0.02902405	0.17216003	CCNY	(0.0414,0.0822]	8
ENSG00000171467	17	75.13	0.08018236	0.05232904	0.11732004	ZNF318	(0.0414,0.0822]	8
ENSG00000183580	4	17.113	0.08019082	0.03447605	0.15423803	FBXL7	(0.0414,0.0822]	8
ENSG00000137200	8	49.893	0.08021171	0.04587305	0.12916904	CMTR1	(0.0414,0.0822]	8
ENSG00000100722	8	42.227	0.08022225	0.04450805	0.13218104	ZC3H14	(0.0414,0.0822]	8
ENSG00000179772	2	7.2949	0.08022926	0.00123805	0.36866601	FOXS1	(0.0414,0.0822]	8
ENSG00000236287	4	21.615	0.08024301	0.03199405	0.16146003	ZBED5	(0.0414,0.0822]	8
ENSG00000064102	8	41.731	0.08024362	0.04443305	0.13238204	INTS13	(0.0414,0.0822]	8
ENSG00000133612	8	43.041	0.08029564	0.04558905	0.12973704	AGAP3	(0.0414,0.0822]	8
ENSG00000091972	3	13.852	0.08030803	0.01226905	0.21643303	CD200	(0.0414,0.0822]	8
ENSG00000140285	1	9.2222	0.08031099	0.01880405	0.19944803	FGF7	(0.0414,0.0822]	8
ENSG00000184221	0	3.5061	0.0803176	0.00094305	0.38314301	OLIG1	(0.0414,0.0822]	8
ENSG00000221890	2	12.847	0.08032609	0.00919405	0.22147903	NPTXR	(0.0414,0.0822]	8
ENSG00000106617	3	30.235	0.08034768	0.03688405	0.15614103	PRKAG2	(0.0414,0.0822]	8
ENSG00000066322	3	16.783	0.0803986	0.02553105	0.17973803	ELOVL1	(0.0414,0.0822]	8
ENSG00000182667	5	16.144	0.08046742	0.03123705	0.16569003	NTM	(0.0414,0.0822]	8
ENSG00000185658	17	114.74	0.08047637	0.05298304	0.11688004	BRWD1	(0.0414,0.0822]	8
ENSG00000037965	3	10.57	0.08052224	0.01857905	0.20141003	HOXC8	(0.0414,0.0822]	8
ENSG00000151491	8	46.418	0.08074152	0.04347905	0.13629304	EPS8	(0.0414,0.0822]	8
ENSG00000163430	3	20.481	0.08078867	0.02803705	0.17376803	FSTL1	(0.0414,0.0822]	8
ENSG00000115211	4	27.768	0.08083013	0.03577005	0.15584903	EIF2B4	(0.0414,0.0822]	8
ENSG00000162512	2	9.48	0.08086274	0.01315905	0.21957003	SDC3	(0.0414,0.0822]	8
ENSG00000059915	8	42.809	0.08092377	0.04498805	0.13362604	PSD	(0.0414,0.0822]	8
ENSG00000148468	5	34.837	0.08094982	0.04200505	0.13923404	FAM171A1	(0.0414,0.0822]	8
ENSG00000184986	1	7.0364	0.08096741	0.01478405	0.21408103	TMEM121	(0.0414,0.0822]	8
ENSG00000172869	19	137.97	0.08097579	0.05522404	0.11457304	DMXL1	(0.0414,0.0822]	8
ENSG00000033627	7	48.982	0.08101194	0.04629805	0.13161604	ATP6V0A1	(0.0414,0.0822]	8
ENSG00000185716	2	7.6512	0.0810514	0.01652605	0.20753403	MOSMO	(0.0414,0.0822]	8
ENSG00000162511	1	11.852	0.08105229	0.00312505	0.24697503	LAPTM5	(0.0414,0.0822]	8
ENSG00000024048	15	108.64	0.08109474	0.05352804	0.11765804	UBR2	(0.0414,0.0822]	8
ENSG00000163872	13	73.901	0.08118482	0.04700205	0.13110404	YEATS2	(0.0414,0.0822]	8
ENSG00000205531	5	26.851	0.08126163	0.03027305	0.16371103	NAP1L4	(0.0414,0.0822]	8
ENSG00000187122	11	81.911	0.08126632	0.05086604	0.12249304	SLIT1	(0.0414,0.0822]	8
ENSG00000171603	8	46.918	0.08128215	0.04328005	0.13810804	CLSTN1	(0.0414,0.0822]	8
ENSG00000124422	6	28.566	0.08133574	0.03723105	0.15327103	USP22	(0.0414,0.0822]	8
ENSG00000149503	9	46.716	0.08138291	0.03999505	0.14612104	INCENP	(0.0414,0.0822]	8
ENSG00000172602	2	13.13	0.08139228	0.02293205	0.18597503	RND1	(0.0414,0.0822]	8
ENSG00000082269	10	63.93	0.0814107	0.04007805	0.13697304	FAM135A	(0.0414,0.0822]	8
ENSG00000133065	4	20.902	0.08146446	0.03589705	0.15478003	SLC41A1	(0.0414,0.0822]	8
ENSG00000114279	2	11.722	0.08147563	0.02854405	0.17190503	FGF12	(0.0414,0.0822]	8
ENSG00000140577	6	32.993	0.08153889	0.03907805	0.14827004	CRTC3	(0.0414,0.0822]	8
ENSG00000111962	4	18.537	0.08157517	0.02990305	0.16856303	UST	(0.0414,0.0822]	8
ENSG00000255245	1	10.612	0.08161415	0.00755805	0.24946203	FXYD6-FXYD2	(0.0414,0.0822]	8
ENSG00000103479	8	53.95	0.08165098	0.03124205	0.15408403	RBL2	(0.0414,0.0822]	8
ENSG00000196730	11	66.255	0.08171028	0.04898405	0.12741204	DAPK1	(0.0414,0.0822]	8
ENSG00000166833	17	103.25	0.0817215	0.04942005	0.12678204	NAV2	(0.0414,0.0822]	8
ENSG00000117519	3	15.849	0.08177476	0.02740705	0.17893803	CNN3	(0.0414,0.0822]	8
ENSG00000182492	2	9.8846	0.08180652	0.01620405	0.22866403	BGN	(0.0414,0.0822]	8
ENSG00000034053	6	30.842	0.08182518	0.04100205	0.14494704	APBA2	(0.0414,0.0822]	8
ENSG00000071051	3	14.333	0.08188709	0.02828805	0.17664903	NCK2	(0.0414,0.0822]	8
ENSG00000273173	1	5.6699	0.08190222	0.00284505	0.27567602	SNURF	(0.0414,0.0822]	8
ENSG00000135919	3	17.438	0.08195161	0.03006005	0.16895103	SERPINE2	(0.0414,0.0822]	8
ENSG00000152894	17	82.472	0.08198977	0.05147804	0.12387604	PTPRK	(0.0414,0.0822]	8
ENSG00000088179	10	60.86	0.08199442	0.04952405	0.12730104	PTPN4	(0.0414,0.0822]	8
ENSG00000126759	4	21.3	0.08204422	0.03108905	0.17399003	CFP	(0.0414,0.0822]	8
ENSG00000136261	6	22.272	0.08205002	0.03185105	0.17149603	BZW2	(0.0414,0.0822]	8
ENSG00000008300	21	123.37	0.08206019	0.05620104	0.11567304	CELSR3	(0.0414,0.0822]	8
ENSG00000146063	4	28.86	0.08212263	0.03958505	0.14742104	TRIM41	(0.0414,0.0822]	8
ENSG00000125875	2	17.317	0.08214651	0.03010305	0.16775903	TBC1D20	(0.0414,0.0822]	8
ENSG00000180616	2	9.7981	0.08215732	0.02568505	0.18181903	SSTR2	(0.0414,0.0822]	8
ENSG00000073803	10	49.359	0.08215782	0.04761005	0.13066704	MAP3K13	(0.0414,0.0822]	8
ENSG00000152409	8	45.345	0.08215913	0.04741505	0.13116504	JMY	(0.0822,0.19]	9
ENSG00000165323	25	138.28	0.08216905	0.05594004	0.11616904	FAT3	(0.0822,0.19]	9
ENSG00000103044	4	24.596	0.08218097	0.03805005	0.15137803	HAS3	(0.0822,0.19]	9
ENSG00000162302	5	39.257	0.08221539	0.04202005	0.14248704	RPS6KA4	(0.0822,0.19]	9
ENSG00000107957	8	48.847	0.08225006	0.04460105	0.13683004	SH3PXD2A	(0.0822,0.19]	9
ENSG00000176871	3	21.67	0.08230536	0.03453405	0.16112203	WSB2	(0.0822,0.19]	9
ENSG00000164741	10	65.867	0.08231372	0.04428005	0.13795704	DLC1	(0.0822,0.19]	9
ENSG00000215695	19	18.286	0.0823204	0.00098505	0.39144801	RSC1A1	(0.0822,0.19]	9
ENSG00000187778	7	28.093	0.08232404	0.03926105	0.14927204	MCRS1	(0.0822,0.19]	9
ENSG00000141298	10	61.028	0.08240551	0.04824805	0.13226004	SSH2	(0.0822,0.19]	9
ENSG00000113361	7	38.934	0.08240858	0.04796005	0.13040304	CDH6	(0.0822,0.19]	9
ENSG00000114439	10	45.832	0.08241421	0.03611005	0.15057803	BBX	(0.0822,0.19]	9
ENSG00000148123	3	15.493	0.08242298	0.02297305	0.19562503	PLPPR1	(0.0822,0.19]	9
ENSG00000101017	2	14.927	0.08245358	0.01975505	0.20286303	CD40	(0.0822,0.19]	9
ENSG00000141644	5	39.279	0.08248806	0.04387305	0.14271504	MBD1	(0.0822,0.19]	9
ENSG00000171310	3	13.769	0.08254026	0.03180605	0.16771503	CHST11	(0.0822,0.19]	9
ENSG00000184675	5	28.316	0.08264311	0.03829305	0.15590703	AMER1	(0.0822,0.19]	9
ENSG00000178568	12	73.26	0.08265573	0.05149204	0.12497404	ERBB4	(0.0822,0.19]	9
ENSG00000074603	7	48.905	0.08267851	0.04555305	0.13695704	DPP8	(0.0822,0.19]	9
ENSG00000163132	2	6.2242	0.08281121	0.01112105	0.24094603	MSX1	(0.0822,0.19]	9
ENSG00000088305	13	55.16	0.08287714	0.05028104	0.12818404	DNMT3B	(0.0822,0.19]	9
ENSG00000257103	7	23.91	0.08289593	0.03678805	0.16009403	LSM14A	(0.0822,0.19]	9
ENSG00000029364	2	13.027	0.08293299	0.02719305	0.18109403	SLC39A9	(0.0822,0.19]	9
ENSG00000104369	4	22.379	0.08299443	0.03379105	0.16527403	JPH1	(0.0822,0.19]	9
ENSG00000137710	8	41.515	0.08299673	0.04517105	0.13874604	RDX	(0.0822,0.19]	9
ENSG00000142178	5	30.823	0.08309448	0.03515305	0.16171103	SIK1	(0.0822,0.19]	9
ENSG00000089486	0	6.6664	0.08309838	0.00908005	0.24113503	CDIP1	(0.0822,0.19]	9
ENSG00000141510	4	19.535	0.08311786	0.03456905	0.16368103	TP53	(0.0822,0.19]	9
ENSG00000169991	4	21.796	0.08316707	0.03211605	0.17156403	IFFO2	(0.0822,0.19]	9
ENSG00000182771	5	43.055	0.08322864	0.04483005	0.13890304	GRID1	(0.0822,0.19]	9
ENSG00000185085	6	28.151	0.08324851	0.04218405	0.14601804	INTS5	(0.0822,0.19]	9
ENSG00000111667	8	45.613	0.0833232	0.04621105	0.13726904	USP5	(0.0822,0.19]	9
ENSG00000136738	5	28.246	0.08334153	0.03748005	0.15742203	STAM	(0.0822,0.19]	9
ENSG00000152154	2	12.264	0.08335547	0.02841805	0.18068603	TMEM178A	(0.0822,0.19]	9
ENSG00000138136	1	7.996	0.08335643	0.01054505	0.24113003	LBX1	(0.0822,0.19]	9
ENSG00000128652	3	14.146	0.08337795	0.02749505	0.18371903	HOXD3	(0.0822,0.19]	9
ENSG00000182901	7	35.753	0.08343303	0.04226005	0.14646104	RGS7	(0.0822,0.19]	9
ENSG00000173153	3	15.832	0.08353999	0.03061905	0.17301003	ESRRA	(0.0822,0.19]	9
ENSG00000103264	5	23.001	0.08361666	0.03653105	0.16058203	FBXO31	(0.0822,0.19]	9
ENSG00000153936	4	19.669	0.08362312	0.03488605	0.16468803	HS2ST1	(0.0822,0.19]	9
ENSG00000183715	4	15.933	0.08364273	0.03222005	0.17233403	OPCML	(0.0822,0.19]	9
ENSG00000085433	10	43.278	0.08368275	0.04558905	0.13968204	WDR47	(0.0822,0.19]	9
ENSG00000111913	9	47.87	0.08370241	0.04185605	0.14832204	RIPOR2	(0.0822,0.19]	9
ENSG00000148498	14	71.499	0.08382181	0.04632605	0.14007004	PARD3	(0.0822,0.19]	9
ENSG00000166793	2	6.7321	0.08382411	0.01357405	0.23084703	YPEL4	(0.0822,0.19]	9
ENSG00000075275	18	106.92	0.08383011	0.05261904	0.12662704	CELSR1	(0.0822,0.19]	9
ENSG00000094975	12	64.209	0.08384583	0.04828805	0.13480504	SUCO	(0.0822,0.19]	9
ENSG00000168872	5	28.03	0.08387063	0.03897705	0.15497003	DDX19A	(0.0822,0.19]	9
ENSG00000103657	46	245.35	0.08388355	0.06179204	0.11146304	HERC1	(0.0822,0.19]	9
ENSG00000112699	2	23.039	0.08389433	0.03594205	0.16147803	GMDS	(0.0822,0.19]	9
ENSG00000120686	2	6.069	0.08390746	0.00189505	0.30229702	UFM1	(0.0822,0.19]	9
ENSG00000143376	2	32.786	0.08405482	0.04266205	0.14659504	SNX27	(0.0822,0.19]	9
ENSG00000121741	15	69.542	0.08407465	0.04890205	0.13501704	ZMYM2	(0.0822,0.19]	9
ENSG00000111832	1	12.16	0.08415524	0.01369005	0.22728903	RWDD1	(0.0822,0.19]	9
ENSG00000122966	23	124.65	0.08416812	0.05560004	0.12129204	CIT	(0.0822,0.19]	9
ENSG00000091622	4	44.493	0.08420053	0.04307005	0.14598404	PITPNM3	(0.0822,0.19]	9
ENSG00000181191	2	17.187	0.08420542	0.02214805	0.21403203	PJA1	(0.0822,0.19]	9
ENSG00000156802	13	75.76	0.08424797	0.05331504	0.12637404	ATAD2	(0.0822,0.19]	9
ENSG00000137818	1	4.734	0.08431093	0.00861905	0.26409702	RPLP1	(0.0822,0.19]	9
ENSG00000164438	2	7.6598	0.08437954	0.01494005	0.23617103	TLX3	(0.0822,0.19]	9
ENSG00000168140	2	12.301	0.08440106	0.02825605	0.18198103	VASN	(0.0822,0.19]	9
ENSG00000196814	4	19.819	0.08440119	0.03890805	0.15547303	MVB12B	(0.0822,0.19]	9
ENSG00000152661	4	14.668	0.08449106	0.02045805	0.22278803	GJA1	(0.0822,0.19]	9
ENSG00000154188	4	27.18	0.08457407	0.03225605	0.17052003	ANGPT1	(0.0822,0.19]	9
ENSG00000105204	3	23.987	0.08461255	0.03513205	0.17108903	DYRK1B	(0.0822,0.19]	9
ENSG00000131668	1	6.9461	0.08462781	0.00720805	0.27554702	BARX1	(0.0822,0.19]	9
ENSG00000185963	4	29.993	0.08464136	0.03979205	0.15369703	BICD2	(0.0822,0.19]	9
ENSG00000213625	1	5.423	0.08464209	0.00346205	0.28543302	LEPROT	(0.0822,0.19]	9
ENSG00000114331	10	52.295	0.08464571	0.04990605	0.13299404	ACAP2	(0.0822,0.19]	9
ENSG00000183166	5	14.499	0.08466522	0.03021505	0.17909703	CALN1	(0.0822,0.19]	9
ENSG00000124201	13	82.007	0.08472514	0.05423104	0.12571204	ZNFX1	(0.0822,0.19]	9
ENSG00000140406	0	7.8771	0.08477313	0.00054505	0.43496701	TLNRD1	(0.0822,0.19]	9
ENSG00000088387	14	114.35	0.08481882	0.05594504	0.12322504	DOCK9	(0.0822,0.19]	9
ENSG00000198915	3	24.513	0.08483357	0.03791605	0.15894203	RASGEF1A	(0.0822,0.19]	9
ENSG00000155011	2	13.357	0.08484017	0.02625705	0.18886603	DKK2	(0.0822,0.19]	9
ENSG00000162191	3	17.406	0.08485194	0.02476805	0.20693003	UBXN1	(0.0822,0.19]	9
ENSG00000256269	3	22.587	0.08487595	0.03073605	0.18030503	HMBS	(0.0822,0.19]	9
ENSG00000109472	2	23.372	0.08490919	0.03443905	0.16724403	CPE	(0.0822,0.19]	9
ENSG00000133424	6	40.121	0.08493421	0.04598605	0.14184504	LARGE1	(0.0822,0.19]	9
ENSG00000114573	6	33.043	0.08493715	0.04261005	0.15001203	ATP6V1A	(0.0822,0.19]	9
ENSG00000151694	6	42.312	0.0849465	0.04590305	0.14199804	ADAM17	(0.0822,0.19]	9
ENSG00000205213	9	41.096	0.08500697	0.03698605	0.16047203	LGR4	(0.0822,0.19]	9
ENSG00000182256	4	23.76	0.08502564	0.02654905	0.20071803	GABRG3	(0.0822,0.19]	9
ENSG00000138411	13	80.572	0.08505605	0.05419804	0.12656704	HECW2	(0.0822,0.19]	9
ENSG00000146067	3	28.146	0.08507051	0.03572605	0.16685103	FAM193B	(0.0822,0.19]	9
ENSG00000100784	4	37.899	0.08510494	0.04276905	0.14919704	RPS6KA5	(0.0822,0.19]	9
ENSG00000120709	5	16.588	0.08511499	0.03417605	0.17080203	FAM53C	(0.0822,0.19]	9
ENSG00000171533	3	13.647	0.08513875	0.02627405	0.18838603	MAP6	(0.0822,0.19]	9
ENSG00000183570	4	23.687	0.08515345	0.03397405	0.17227003	PCBP3	(0.0822,0.19]	9
ENSG00000182463	5	34.202	0.08519108	0.04183305	0.15388203	TSHZ2	(0.0822,0.19]	9
ENSG00000163785	3	26.863	0.08524905	0.03103005	0.18190603	RYK	(0.0822,0.19]	9
ENSG00000132716	2	31.312	0.08535053	0.04238505	0.14955304	DCAF8	(0.0822,0.19]	9
ENSG00000218336	21	114.74	0.08535771	0.05715504	0.12209504	TENM3	(0.0822,0.19]	9
ENSG00000165389	0	3.345	0.08539454	0.00117405	0.34052002	SPTSSA	(0.0822,0.19]	9
ENSG00000124664	1	15.424	0.08541045	0.02234505	0.19931503	SPDEF	(0.0822,0.19]	9
ENSG00000006114	11	57.003	0.08545792	0.03810205	0.16621003	NA	(0.0822,0.19]	9
ENSG00000105737	7	46.194	0.08547597	0.04753205	0.14036604	GRIK5	(0.0822,0.19]	9
ENSG00000205302	4	30.308	0.08548484	0.03731205	0.16437403	SNX2	(0.0822,0.19]	9
ENSG00000143952	7	51.815	0.08550892	0.04695605	0.14219804	VPS54	(0.0822,0.19]	9
ENSG00000176102	8	47.64	0.08562284	0.04705205	0.14231004	CSTF3	(0.0822,0.19]	9
ENSG00000153071	7	31.41	0.08562647	0.03516005	0.17526103	DAB2	(0.0822,0.19]	9
ENSG00000198794	2	12.045	0.08563636	0.02174305	0.20940803	SCAMP5	(0.0822,0.19]	9
ENSG00000105821	6	40.584	0.08565248	0.04399105	0.14983104	DNAJC2	(0.0822,0.19]	9
ENSG00000004866	4	34.738	0.08565552	0.04278205	0.15167803	ST7	(0.0822,0.19]	9
ENSG00000187730	1	19.387	0.08566113	0.03131905	0.17791303	GABRD	(0.0822,0.19]	9
ENSG00000161202	7	31.169	0.08571656	0.04238705	0.15421003	DVL3	(0.0822,0.19]	9
ENSG00000070404	1	8.0896	0.08572041	0.01504205	0.22854503	FSTL3	(0.0822,0.19]	9
ENSG00000112406	3	16.033	0.08575946	0.03080805	0.18162103	HECA	(0.0822,0.19]	9
ENSG00000006210	2	11.558	0.08579026	0.02017505	0.21114303	CX3CL1	(0.0822,0.19]	9
ENSG00000173065	4	16.821	0.08579489	0.01770105	0.23973303	FAM222B	(0.0822,0.19]	9
ENSG00000165868	4	30.263	0.08582772	0.04191805	0.15268403	HSPA12A	(0.0822,0.19]	9
ENSG00000086666	2	9.9917	0.08585064	0.00932305	0.23689303	ZFAND6	(0.0822,0.19]	9
ENSG00000040731	8	34.481	0.08586093	0.04659105	0.14298204	CDH10	(0.0822,0.19]	9
ENSG00000135597	7	43.617	0.08587043	0.03896805	0.15157003	REPS1	(0.0822,0.19]	9
ENSG00000100596	5	26.987	0.08591143	0.04087105	0.15470703	SPTLC2	(0.0822,0.19]	9
ENSG00000164663	4	26.465	0.08603384	0.04180605	0.15445803	USP49	(0.0822,0.19]	9
ENSG00000085978	7	41.247	0.0860793	0.04668005	0.14454004	ATG16L1	(0.0822,0.19]	9
ENSG00000213341	7	46.091	0.08614502	0.04282205	0.15647603	CHUK	(0.0822,0.19]	9
ENSG00000134909	13	81.333	0.0861927	0.05214204	0.13533304	ARHGAP32	(0.0822,0.19]	9
ENSG00000136603	4	30.399	0.08621068	0.04065805	0.15779903	SKIL	(0.0822,0.19]	9
ENSG00000119771	4	30.436	0.08625263	0.03960505	0.15806403	KLHL29	(0.0822,0.19]	9
ENSG00000115685	1	19.894	0.08626305	0.03241605	0.17917403	PPP1R7	(0.0822,0.19]	9
ENSG00000102032	4	18.644	0.08627246	0.02491405	0.21179803	RENBP	(0.0822,0.19]	9
ENSG00000197272	1	9.3968	0.08629685	0.01366405	0.22959903	IL27	(0.0822,0.19]	9
ENSG00000141084	5	32.762	0.08630671	0.04207505	0.15542703	RANBP10	(0.0822,0.19]	9
ENSG00000157077	11	56.002	0.08631575	0.04554605	0.14675904	ZFYVE9	(0.0822,0.19]	9
ENSG00000155561	18	114.83	0.08641525	0.05540304	0.12880504	NUP205	(0.0822,0.19]	9
ENSG00000134900	10	64.445	0.0864682	0.04764205	0.14623804	TPP2	(0.0822,0.19]	9
ENSG00000074590	7	26.502	0.08649178	0.04291405	0.15374603	NUAK1	(0.0822,0.19]	9
ENSG00000156875	4	28.646	0.08651265	0.03954105	0.16185903	MFSD14A	(0.0822,0.19]	9
ENSG00000139266	2	13.046	0.08654434	0.01912205	0.21451903	MARCHF9	(0.0822,0.19]	9
ENSG00000196396	5	27.526	0.08655108	0.03957005	0.16842403	PTPN1	(0.0822,0.19]	9
ENSG00000196776	2	16.873	0.08665149	0.02421305	0.20531903	CD47	(0.0822,0.19]	9
ENSG00000124164	2	11.258	0.08666789	0.02277905	0.20928103	VAPB	(0.0822,0.19]	9
ENSG00000132964	7	31.439	0.08667975	0.04086205	0.16062403	CDK8	(0.0822,0.19]	9
ENSG00000161642	4	16.664	0.0866938	0.03453005	0.17701703	ZNF385A	(0.0822,0.19]	9
ENSG00000147724	7	59.332	0.08669643	0.05058504	0.13795404	FAM135B	(0.0822,0.19]	9
ENSG00000023892	4	35.405	0.08670654	0.04102105	0.15929603	DEF6	(0.0822,0.19]	9
ENSG00000135100	4	27.767	0.08675746	0.03785505	0.16626903	HNF1A	(0.0822,0.19]	9
ENSG00000164221	5	28.208	0.08680992	0.03204105	0.18216903	CCDC112	(0.0822,0.19]	9
ENSG00000198742	10	46.86	0.08682033	0.05017604	0.13794104	SMURF1	(0.0822,0.19]	9
ENSG00000185896	2	15.567	0.08683926	0.01964005	0.23181303	LAMP1	(0.0822,0.19]	9
ENSG00000125798	2	13.202	0.08685044	0.02329205	0.20713203	FOXA2	(0.0822,0.19]	9
ENSG00000167323	6	31.319	0.08689766	0.04597005	0.14742004	STIM1	(0.0822,0.19]	9
ENSG00000269113	2	14.86	0.0869169	0.01282805	0.23509103	TRABD2B	(0.0822,0.19]	9
ENSG00000138829	22	153.4	0.08700162	0.05841704	0.12423304	FBN2	(0.0822,0.19]	9
ENSG00000196715	0	6.1173	0.08700298	0.00572605	0.39990101	VKORC1L1	(0.0822,0.19]	9
ENSG00000137801	7	55.956	0.0870661	0.04920705	0.14216704	THBS1	(0.0822,0.19]	9
ENSG00000168397	3	23.041	0.08716219	0.03650605	0.17017003	ATG4B	(0.0822,0.19]	9
ENSG00000104695	4	17.467	0.08718874	0.03091305	0.18876903	PPP2CB	(0.0822,0.19]	9
ENSG00000135387	8	46.357	0.08720322	0.03654005	0.17584803	CAPRIN1	(0.0822,0.19]	9
ENSG00000185800	4	17.757	0.08720459	0.03210705	0.18225303	DMWD	(0.0822,0.19]	9
ENSG00000133740	1	13.091	0.08730904	0.01455305	0.23539303	E2F5	(0.0822,0.19]	9
ENSG00000068354	4	19.431	0.0873275	0.03448605	0.17935803	TBC1D25	(0.0822,0.19]	9
ENSG00000100226	4	26.105	0.08735692	0.02595405	0.19736303	GTPBP1	(0.0822,0.19]	9
ENSG00000227345	7	31.244	0.08740758	0.03809605	0.16776303	PARG	(0.0822,0.19]	9
ENSG00000184271	1	11.3	0.08741761	0.02802205	0.19046903	POU6F1	(0.0822,0.19]	9
ENSG00000131148	1	10.656	0.08741839	0.01848905	0.21918303	EMC8	(0.0822,0.19]	9
ENSG00000149357	1	8.5227	0.08742196	0.01486705	0.23486503	LAMTOR1	(0.0822,0.19]	9
ENSG00000104177	7	33.891	0.08743404	0.04178305	0.16081003	MYEF2	(0.0822,0.19]	9
ENSG00000160460	13	108.13	0.08749341	0.05302704	0.13590404	SPTBN4	(0.0822,0.19]	9
ENSG00000188529	0	1.2572	0.08751151	0.00377005	0.33789902	SRSF10	(0.0822,0.19]	9
ENSG00000157404	8	47.353	0.08760989	0.04578905	0.14725604	KIT	(0.0822,0.19]	9
ENSG00000154832	7	38.147	0.08762903	0.04174505	0.16206203	CXXC1	(0.0822,0.19]	9
ENSG00000146197	7	52.19	0.08763285	0.04878705	0.14220004	SCUBE3	(0.0822,0.19]	9
ENSG00000121871	5	30.91	0.08766314	0.03034605	0.20817803	SLITRK3	(0.0822,0.19]	9
ENSG00000153879	1	5.4163	0.08767763	0.00926605	0.25619502	CEBPG	(0.0822,0.19]	9
ENSG00000108854	10	50.783	0.08781431	0.05164604	0.13862904	SMURF2	(0.0822,0.19]	9
ENSG00000099622	3	12.973	0.08782393	0.03107405	0.18729303	CIRBP	(0.0822,0.19]	9
ENSG00000142867	2	8.6143	0.08790381	0.02258605	0.21268703	BCL10	(0.0822,0.19]	9
ENSG00000247596	2	20.851	0.0879545	0.03270805	0.18153003	TWF2	(0.0822,0.19]	9
ENSG00000127445	1	8.7837	0.08797499	0.01685605	0.22860903	PIN1	(0.0822,0.19]	9
ENSG00000135945	8	61.206	0.08797814	0.05084704	0.14090304	REV1	(0.0822,0.19]	9
ENSG00000173698	6	34.8	0.08800876	0.02278405	0.23153603	ADGRG2	(0.0822,0.19]	9
ENSG00000242419	4	29.629	0.08801048	0.04421905	0.15454003	PCDHGC4	(0.0822,0.19]	9
ENSG00000122557	3	22.488	0.08806387	0.03799705	0.16872303	HERPUD2	(0.0822,0.19]	9
ENSG00000090020	6	31.557	0.08808596	0.04425805	0.15591703	SLC9A1	(0.0822,0.19]	9
ENSG00000128591	18	106.71	0.08810402	0.05647804	0.13079504	FLNC	(0.0822,0.19]	9
ENSG00000198042	3	23.61	0.08817108	0.03075505	0.20375503	MAK16	(0.0822,0.19]	9
ENSG00000162231	7	42.358	0.08822648	0.04809405	0.14797504	NXF1	(0.0822,0.19]	9
ENSG00000165891	5	36.911	0.08823593	0.04176705	0.16336103	E2F7	(0.0822,0.19]	9
ENSG00000173275	3	16.673	0.08825991	0.02980305	0.19724503	ZNF449	(0.0822,0.19]	9
ENSG00000149131	1	14.714	0.08830932	0.02087505	0.21540803	SERPING1	(0.0822,0.19]	9
ENSG00000176845	1	8.854	0.08832515	0.01132105	0.24595203	METRNL	(0.0822,0.19]	9
